"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"8077","warszawa","112",4,9,NA,"2,31","0,59","0,593","0,272","0,107","no","no","yes","no",12800,"2944"
"8078","warszawa","65",3,NA,1967,"1,64","0,318","0,597","0,46","0,25","no","no","yes","no",4500,"1035"
"8079","warszawa","64",3,2,2008,"2,64","0,198","0,078","0,112","0,226","no","yes","yes","no",4700,"1081"
"8080","warszawa","88,3",3,2,1998,"12,16","0,072","0,183","0,19","0,285","no","yes","no","yes",4400,"1012"
"8081","warszawa","49,75",3,5,2021,"8,81","0,949","1,911","0,066","0,179","yes","yes","yes","no",3300,"759"
"8082","warszawa","92,5",3,5,2010,"6,21","0,539","0,155","0,364","0,136","yes","yes","yes","no",4900,"1127"
"8083","warszawa","48,1",2,5,2008,"0,84","0,293","0,161","0,339","0,101","no","yes","yes","no",4000,"920"
"8084","warszawa","45",2,5,2008,"0,8","0,141","0,086","0,147","0,213","no","no","yes","no",3000,"690"
"8085","warszawa","72",3,5,2013,"1,32","0,205","0,374","0,148","0,056","no","no","yes","no",8900,"2047"
"8086","warszawa","65",3,1,2013,"6,34","0,332","0,746","0,209","0,249","yes","no","yes","no",4000,"920"
"8087","warszawa","60",3,10,NA,"0,63","0,243","0,131","0,274","0,142","no","yes","yes","no",4300,"989"
"8088","warszawa","41,04",2,3,2020,"10,75","0,259","3,92","0,319","0,821","yes","yes","yes","no",2750,"632,5"
"8089","warszawa","75,88",3,2,1900,"0,8","0,327","0,257","0,251","0,111","no","yes","yes","no",8500,"1955"
"8090","warszawa","44",2,3,NA,"0,86","0,073","0,415","0,307","0,205","no","no","yes","no",3500,"805"
"8091","warszawa","46",2,3,2023,"5,58","0,169","0,641","0,233","0,306","yes","yes","yes","yes",6000,"1380"
"8092","warszawa","36",2,4,NA,"1,42","0,194","0,439","0,219","0,401","no","no","yes","no",3500,"805"
"8093","warszawa","71",3,5,NA,"1,84","0,251","0,232","0,242","0,25","no","no","yes","no",8500,"1955"
"8094","warszawa","35",2,2,NA,"1,9","0,245","0,312","0,294","0,114","no","yes","no","no",3400,"782"
"8095","warszawa","37",2,6,1960,"0,56","0,292","0,276","0,342","0,017","no","yes","yes","no",4000,"920"
"8096","warszawa","52,52",2,1,2017,"2,31","0,586","0,589","0,278","0,112","yes","yes","yes","no",5700,"1311"
"8097","warszawa","57",3,2,NA,"0,58","0,208","0,135","0,34","0,078","no","no","yes","no",4000,"920"
"8098","warszawa","38,5",2,4,1964,"2,95","0,212","0,549","0,322","0,662","no","yes","yes","no",2500,"575"
"8099","warszawa","43",2,3,2018,"4,4","0,13","0,207","0,194","0,176","yes","yes","yes","no",3500,"805"
"8100","warszawa","44",2,NA,2005,"5,77","0,418","0,839","0,074","0,471","yes","yes","yes","no",2450,"563,5"
"8101","warszawa","75",3,5,2007,"3,82","0,177","0,377","0,441","0,264","yes","yes","no","no",5500,"1265"
"8102","warszawa","35",1,5,2023,"5,52","0,519","0,303","0,327","0,194","yes","no","yes","no",4500,"1035"
"8103","warszawa","43",2,2,2023,"5,52","0,519","0,303","0,327","0,194","yes","yes","yes","no",6000,"1380"
"8104","warszawa","94",3,NA,2023,"5,52","0,519","0,303","0,327","0,194","yes","yes","yes","no",16000,"3680"
"8105","warszawa","46",2,NA,NA,"1,66","0,121","0,326","0,085","0,072","yes","no","yes","no",3200,"736"
"8106","warszawa","60",2,2,2022,"2,7","0,1","1,156","0,225","0,202","no","no","yes","no",4800,"1104"
"8107","warszawa","115",4,3,NA,"4,27","0,476","0,121","0,187","0,316","yes","no","yes","no",8000,"1840"
"8108","warszawa","37",2,5,2022,"6,6","0,307","1,779","0,113","0,406","yes","yes","yes","yes",3600,"828"
"8109","warszawa","92",4,4,1950,"1,69","0,142","0,25","0,122","0,039","yes","no","yes","yes",11000,"2530"
"8110","warszawa","37",2,NA,2020,"1,24","0,133","0,444","0,245","0,074","yes","no","yes","no",4200,"966"
"8111","warszawa","63",3,1,2007,"4,8","0,37","0,625","0,143","0,492","no","yes","yes","no",4000,"920"
"8112","warszawa","38",2,2,1938,"5,35","0,11","1,028","0,134","0,2","no","no","no","yes",2200,"506"
"8113","warszawa","54",2,3,2015,"4,38","0,16","0,028","0,419","0,075","no","yes","yes","no",4500,"1035"
"8114","warszawa","50",3,5,2018,"1,65","0,3","0,356","0,112","0,116","yes","yes","yes","no",4999,"1149,77"
"8115","warszawa","57",2,5,1970,"1,57","0,214","0,515","0,139","0,225","no","yes","yes","yes",3300,"759"
"8116","warszawa","62",2,NA,2000,"8,43","0,143","2,961","0,108","0,301","no","no","yes","no",3400,"782"
"8117","warszawa","36,7",2,1,2014,"5,55","0,224","0,458","0,249","0,037","no","yes","yes","no",2800,"644"
"8118","warszawa","62,24",2,5,2007,"12,34","0,422","0,507","0,039","0,308","no","yes","yes","no",4500,"1035"
"8119","warszawa","40",2,1,1936,"4,28","0,178","0,477","0,182","0,272","no","yes","yes","no",3900,"897"
"8120","warszawa","40",2,1,1936,"4,28","0,178","0,477","0,182","0,272","no","yes","yes","no",4200,"966"
"8121","warszawa","69",3,NA,2023,"2,13","0,086","0,323","0,139","0,32","yes","no","yes","no",5000,"1150"
"8122","warszawa","140",4,NA,2008,"7,28","0,483","0,265","0,45","0,083","yes","yes","yes","no",9400,"2162"
"8123","warszawa","118",4,3,1925,"1,4","0,156","0,607","0,34","0,036","no","yes","yes","no",16500,"3795"
"8124","warszawa","109",5,4,1937,"1,69","0,133","0,306","0,151","0,153","no","yes","yes","yes",10000,"2300"
"8125","warszawa","129",6,5,1913,"0,48","0,011","0,335","0,436","0,155","no","yes","yes","no",15000,"3450"
"8126","warszawa","36",2,2,NA,"10,89","0,552","3,531","0,07","0,145","yes","yes","yes","no",2650,"609,5"
"8127","warszawa","53",2,2,2006,"4,34","0,607","0,34","0,229","0,415","yes","no","yes","no",3000,"690"
"8128","warszawa","62,5",3,5,1900,"0,52","0,249","0,159","0,27","0,039","no","no","yes","no",3600,"828"
"8129","warszawa","102",4,3,2012,"4,86","0,363","0,414","0,302","0,275","yes","no","yes","yes",11500,"2645"
"8130","warszawa","55",2,1,1930,"0,71","0,083","0,159","0,175","0,227","no","no","yes","no",5300,"1219"
"8131","warszawa","44",2,5,2021,"1,83","0,193","0,431","0,267","0,437","no","yes","yes","no",5900,"1357"
"8132","warszawa","65,95",3,NA,1922,"1,4","0,191","0,595","0,311","0,031","no","no","no","no",7800,"1794"
"8133","warszawa","64",2,3,1950,"2,67","0,224","0,266","0,328","0,218","no","yes","no","yes",4200,"966"
"8134","warszawa","36",2,3,1950,"0,56","0,305","0,416","0,408","0,143","no","yes","no","no",3200,"736"
"8135","warszawa","36",2,4,2019,"2,42","0,661","0,763","0,185","0,087","no","yes","yes","no",3500,"805"
"8136","warszawa","111,08",5,6,2008,"3,47","0,412","0,394","0,09","0,168","yes","yes","yes","no",7000,"1610"
"8137","warszawa","103",3,NA,1931,"0,63","0,242","0,13","0,276","0,141","no","no","yes","yes",11000,"2530"
"8138","warszawa","54,2",2,2,2000,"4,05","0,206","0,192","0,256","0,019","no","yes","no","no",3000,"690"
"8139","warszawa","64",3,1,2007,"5,45","0,632","0,791","0,084","0,156","no","no","yes","no",3900,"897"
"8140","warszawa","80",4,2,2012,"4,04","0,398","0,399","0,173","0,166","yes","yes","yes","no",5500,"1265"
"8141","warszawa","111,08",5,6,2009,"3,51","0,336","0,297","0,16","0,222","no","yes","no","no",7500,"1725"
"8142","warszawa","55,05",2,4,2009,"5,5","0,577","0,712","0,001","0,109","yes","no","yes","no",3500,"805"
"8143","warszawa","142,9",6,1,2006,"12,77","0,393","2,359","0,143","0,04","no","no","no","no",9000,"2070"
"8144","warszawa","100",3,1,NA,"3,28","0,538","0,205","0,505","0,196","yes","no","yes","no",9000,"2070"
"8145","warszawa","140",4,NA,2005,"6,82","0,273","0,332","0,282","0,361","yes","no","yes","no",11400,"2622"
"8146","warszawa","140",4,NA,2001,"7,28","0,482","0,265","0,449","0,083","no","no","yes","yes",12500,"2875"
"8147","warszawa","31,1",1,2,2000,"11,9","0,229","0,782","0,166","0,062","no","yes","yes","no",2500,"575"
"8148","warszawa","70",2,NA,NA,"8,68","0,325","1,31","0,125","0,035","no","no","no","no",8400,"1932"
"8149","warszawa","58",4,4,1996,"8,59","0,377","0,146","0,079","","yes","no","no","no",4300,"989"
"8150","warszawa","78",3,5,2009,"3,74","0,214","0,237","0,176","0,124","no","yes","no","no",5900,"1357"
"8151","warszawa","50,14",2,6,2005,"4,72","0,4","0,559","0,146","0,119","no","yes","yes","no",4400,"1012"
"8152","warszawa","120",4,7,2007,"3,06","0,219","0,32","0,381","0,351","yes","yes","yes","no",11000,"2530"
"8153","warszawa","43",2,2,1973,"6,52","0,31","0,701","0,108","0,102","no","yes","yes","no",2700,"621"
"8154","warszawa","42",2,4,1960,"0,64","0,227","0,465","0,384","0,133","no","yes","yes","no",4000,"920"
"8155","warszawa","64",3,4,1935,"2,74","0,31","0,315","0,338","0,344","no","no","yes","no",4000,"920"
"8156","warszawa","81,66",3,3,1914,"3,61","0,238","0,324","0,311","0,156","no","no","no","no",4000,"920"
"8157","warszawa","91,7",3,1,1914,"3,61","0,238","0,324","0,311","0,156","no","no","no","no",6200,"1426"
"8158","warszawa","91,12",3,2,1914,"3,64","0,273","0,272","0,318","0,106","no","no","no","no",6000,"1380"
"8159","warszawa","72",3,5,2013,"1,3","0,246","0,331","0,166","0,096","yes","no","yes","no",8900,"2047"
"8160","warszawa","60",3,1,2018,"4,13","0,647","0,12","0,061","0,229","no","yes","yes","no",5500,"1265"
"8161","warszawa","75",4,4,1934,"2,08","0,285","0,244","0,126","0,195","no","yes","yes","yes",4500,"1035"
"8162","warszawa","48",3,2,1968,"4,5","0,136","0,451","0,202","0,162","no","yes","no","no",3000,"690"
"8163","warszawa","55",2,4,2007,"2,65","0,229","0,007","0,154","0,16","no","yes","yes","no",3940,"906,2"
"8164","warszawa","49,5",2,2,2014,"4,47","0,235","0,634","0,124","0,086","no","yes","yes","no",2850,"655,5"
"8165","warszawa","42",2,10,1980,"5,51","0,32","0,677","0,218","0,128","no","yes","yes","yes",2250,"517,5"
"8166","warszawa","72",3,5,2013,"1,34","0,245","0,351","0,126","0,101","yes","yes","yes","no",8900,"2047"
"8167","warszawa","87",4,7,2005,"7,35","0,726","1,318","0,688","0,702","no","yes","yes","no",5300,"1219"
"8168","warszawa","56,27",2,3,1928,"1,52","0,178","0,546","0,158","0,53","no","no","yes","yes",4400,"1012"
"8169","warszawa","106",5,3,1936,"1,85","0,278","0,114","0,25","0,065","no","yes","no","yes",7500,"1725"
"8170","warszawa","30",1,4,NA,"0,9","0,185","0,038","0,297","0,014","no","no","yes","no",2900,"667"
"8171","warszawa","71,9",3,NA,2008,"4,8","0,299","1,075","0,178","0,345","no","yes","yes","no",4200,"966"
"8172","warszawa","75",3,2,1935,"3,18","0,27","0,269","0,157","0,197","yes","yes","no","no",7499,"1724,77"
"8173","warszawa","62",3,2,2023,"3,29","0,202","0,13","0,111","0,14","yes","yes","yes","no",6200,"1426"
"8174","warszawa","140",4,NA,2000,"7,18","0,446","0,466","0,416","0,256","no","yes","yes","yes",12500,"2875"
"8175","warszawa","100",3,2,NA,"2,29","0,172","0,259","0,11","0,016","no","no","no","no",10800,"2484"
"8176","warszawa","103",3,NA,1930,"2,06","0,332","0,33","0,317","0,091","no","no","yes","yes",11000,"2530"
"8177","warszawa","115",4,1,1928,"2,04","0,162","0,993","0,288","0,309","no","no","yes","no",14000,"3220"
"8178","warszawa","33,87",2,4,2023,"7,99","0,673","1,158","0,144","0,734","no","yes","yes","no",2500,"575"
"8179","warszawa","60,66",2,2,2021,"0,48","0,292","0,282","0,418","0,097","no","yes","yes","no",6800,"1564"
"8180","warszawa","104",4,5,2003,"0,85","0,2","0,024","0,087","0,017","no","yes","yes","no",5900,"1357"
"8181","warszawa","56,6",4,1,1950,"1,93","0,096","0,319","0,113","0,327","no","yes","yes","no",4700,"1081"
"8182","warszawa","47",2,2,1920,"2,19","0,654","0,647","0,064","0,179","no","no","yes","no",5000,"1150"
"8183","warszawa","45",3,7,NA,"4,59","0,136","0,219","0,265","0,447","no","yes","yes","no",3100,"713"
"8184","warszawa","38",2,3,2023,"0,88","0,141","0,097","0,141","0,095","no","yes","no","no",3500,"805"
"8185","warszawa","48,61",3,1,1973,"2,68","0,241","1,449","0,302","0,085","no","yes","yes","no",2900,"667"
"8186","warszawa","39",2,3,1930,"0,93","0,232","0,131","0,3","0,119","no","no","yes","no",3000,"690"
"8187","warszawa","36,37",2,7,2018,"5,32","0,306","0,616","0,299","0,126","no","no","yes","no",2800,"644"
"8188","warszawa","83,11",3,4,NA,"2,5","0,032","0,569","0,353","0,193","no","yes","yes","no",9000,"2070"
"8189","warszawa","80",3,NA,NA,"10,41","0,396","0,704","0,39","0,359","no","no","yes","no",8400,"1932"
"8190","warszawa","49",2,1,1958,"1,1","0,16","0,243","0,159","0,053","no","no","yes","no",3300,"759"
"8191","warszawa","34",2,6,NA,"1,01","0,105","0,25","0,233","0,102","no","no","yes","no",3500,"805"
"8192","warszawa","104",3,5,2000,"5,92","0,208","0,453","0,053","0,199","no","yes","yes","no",5000,"1150"
"8193","warszawa","59",2,2,2012,"0,63","0,243","0,131","0,274","0,142","no","yes","yes","no",5500,"1265"
"8194","warszawa","40,12",2,2,2017,"5,31","0,209","0,268","0,364","0,318","no","yes","yes","no",3530,"811,9"
"8195","warszawa","144",6,1,1996,"6,53","0,27","0,434","0,156","0,032","no","yes","yes","no",8500,"1955"
"8196","warszawa","43",2,2,2019,"6,81","0,716","1,342","0,397","0,901","no","yes","yes","no",2700,"621"
"8197","warszawa","72",3,5,NA,"1,22","0,167","0,139","0,088","0,093","yes","no","no","no",8000,"1840"
"8198","warszawa","46",2,7,NA,"0,8","0,326","0,149","0,359","0,139","no","yes","no","no",3200,"736"
"8199","warszawa","88",3,2,2007,"3,76","0,127","0,502","0,066","0,206","yes","yes","yes","yes",6600,"1518"
"8200","warszawa","50",2,NA,2010,"8,68","1,674","1,784","0,731","0,745","yes","yes","yes","no",5400,"1242"
"8201","warszawa","66",3,NA,2010,"8,68","1,674","1,784","0,731","0,745","yes","no","yes","no",6500,"1495"
"8202","warszawa","80",3,NA,2010,"8,68","1,674","1,784","0,731","0,745","yes","yes","yes","no",7800,"1794"
"8203","warszawa","104",3,1,1903,"0,83","0,221","0,198","0,072","0,121","no","yes","no","no",9500,"2185"
"8204","warszawa","125",4,2,2007,"7,33","0,403","0,162","0,358","0,064","yes","yes","yes","no",11500,"2645"
"8205","warszawa","102",4,5,2006,"11,64","0,288","0,245","0,145","0,185","yes","yes","yes","no",6500,"1495"
"8206","warszawa","40",2,5,2017,"7,85","0,304","1,098","0,226","0,497","no","yes","yes","no",3400,"782"
"8207","warszawa","74,98",4,4,2020,"7,95","1,107","0,26","0,167","0,406","no","yes","no","no",6850,"1575,5"
"8208","warszawa","72",3,5,2013,"1,36","0,214","0,392","0,101","0,082","no","yes","yes","no",8900,"2047"
"8209","warszawa","80",3,1,2007,"10,37","2,166","4,443","0,873","0,843","yes","yes","yes","no",5000,"1150"
"8210","warszawa","53,2",2,7,2006,"8,14","0,353","0,286","0,281","0,172","no","yes","yes","yes",3700,"851"
"8211","warszawa","61,3",2,10,2010,"4,64","0,107","0,455","0,106","0,524","yes","yes","yes","no",4300,"989"
"8212","warszawa","69",2,5,1950,"0,87","0,097","0,23","0,179","0,061","yes","yes","yes","no",4500,"1035"
"8213","warszawa","38",2,NA,1948,"3,54","0,145","0,232","0,056","0,358","no","no","no","no",3000,"690"
"8214","warszawa","50",2,9,2014,"5,1","0,169","0,828","0,158","0,087","no","no","yes","no",2600,"598"
"8215","warszawa","126",4,3,2008,"6,81","0,36","0,18","0,228","0,345","yes","no","yes","no",10000,"2300"
"8216","warszawa","125",4,NA,NA,"8,45","0,321","1,07","0,329","0,266","yes","no","yes","no",10000,"2300"
"8217","warszawa","46,2",3,1,2014,"7,97","1,149","0,271","0,195","0,402","yes","yes","yes","no",3500,"805"
"8218","warszawa","64",2,2,NA,"1,96","0,234","0,677","0,26","0,17","yes","yes","yes","no",7500,"1725"
"8219","warszawa","36",2,3,1950,"0,56","0,305","0,416","0,408","0,143","no","yes","no","no",3200,"736"
"8220","warszawa","120",4,NA,NA,"3,22","0,464","0,15","0,453","0,033","yes","no","yes","no",14000,"3220"
"8221","warszawa","41",2,5,2017,"7,21","0,361","0,928","0,203","0,394","no","yes","yes","no",3800,"874"
"8222","warszawa","50",2,6,2013,"1,31","0,232","0,346","0,158","0,082","no","yes","yes","no",6800,"1564"
"8223","warszawa","150",6,5,2006,"1,84","0,251","0,232","0,242","0,25","yes","yes","yes","no",17000,"3910"
"8224","warszawa","95",4,2,1900,"0,76","0,285","0,171","0,359","0,168","no","no","yes","no",8500,"1955"
"8225","warszawa","50",2,6,NA,"1,21","0,159","0,125","0,075","0,086","no","no","yes","no",6800,"1564"
"8226","warszawa","50",2,NA,1911,"0,69","0,262","0,422","0,304","0,171","no","no","no","yes",5000,"1150"
"8227","warszawa","48",2,2,1952,"1,96","0,084","0,421","0,401","0,121","no","yes","no","yes",4300,"989"
"8228","warszawa","61",2,7,2005,"4,41","0,493","0,452","0,181","0,29","no","yes","yes","no",3000,"690"
"8229","warszawa","70",3,9,2016,"4,63","0,405","0,092","0,055","0,009","yes","yes","yes","no",8000,"1840"
"8230","warszawa","75",3,4,2021,"1,01","0,117","0,245","0,224","0,117","yes","no","yes","no",11000,"2530"
"8231","warszawa","110",5,13,2000,"5,87","0,378","0,097","0,545","0,057","yes","no","no","yes",8000,"1840"
"8232","warszawa","52",3,7,NA,"3,69","0,179","0,364","0,248","0,012","no","yes","no","no",4000,"920"
"8233","warszawa","37",2,NA,1932,"4,51","0,278","0,26","0,128","0,115","no","no","no","yes",2200,"506"
"8234","warszawa","120",5,NA,NA,"3,04","0,37","0,879","0,383","0,638","no","no","no","no",10000,"2300"
"8235","warszawa","44",2,4,NA,"0,67","0,19","0,407","0,211","0,245","no","no","yes","no",5900,"1357"
"8236","warszawa","62,43",3,3,1982,"5,16","0,167","0,951","0,091","0,136","no","yes","yes","no",3900,"897"
"8237","warszawa","57",2,4,2009,"4,82","0,392","1,088","0,177","0,241","no","yes","yes","no",3450,"793,5"
"8238","warszawa","56",2,2,NA,"3,39","0,246","0,059","0,124","0,228","no","yes","no","no",4500,"1035"
"8239","warszawa","111",4,16,2008,"2,89","0,32","0,155","0,175","0,175","no","yes","yes","no",11000,"2530"
"8240","warszawa","94",4,6,2006,"4,38","0,583","0,362","0,186","0,376","no","yes","yes","no",7400,"1702"
"8241","warszawa","36",2,NA,2001,"10,77","0,334","0,319","0,16","0,115","no","no","yes","no",2990,"687,7"
"8242","warszawa","100",3,8,2007,"4,62","0,074","1,028","0,078","0,027","yes","yes","yes","no",10000,"2300"
"8243","warszawa","56",2,2,2005,"4,41","0,508","0,438","0,172","0,299","yes","yes","yes","no",5000,"1150"
"8244","warszawa","106",5,11,2009,"0,65","0,205","0,337","0,14","0,291","no","no","yes","no",14000,"3220"
"8245","warszawa","48",2,NA,2019,"4,12","0,118","0,365","0,348","0,122","yes","yes","yes","no",4500,"1035"
"8246","warszawa","76",4,3,2012,"1,99","0,227","0,609","0,303","0,198","yes","yes","yes","no",10000,"2300"
"8247","warszawa","70",2,3,NA,"4,91","0,386","0,378","0,32","0,339","no","yes","yes","no",6000,"1380"
"8248","warszawa","91",3,1,2008,"3,13","0,392","0,073","0,358","0,162","yes","yes","yes","no",7600,"1748"
"8249","warszawa","58",3,2,1955,"1,67","0,207","0,47","0,137","0,091","no","no","yes","yes",4500,"1035"
"8250","warszawa","46,5",3,2,1968,"7,24","0,235","0,586","0,121","0,192","no","yes","no","no",3300,"759"
"8251","warszawa","36,24",2,3,NA,"8,38","0,17","2,778","0,052","0,265","yes","no","no","yes",2300,"529"
"8252","warszawa","37",2,3,1964,"4,63","0,279","0,068","0,141","0,129","no","no","yes","no",2850,"655,5"
"8253","warszawa","57",2,4,2012,"4,64","0,107","0,455","0,106","0,524","yes","yes","yes","no",4700,"1081"
"8254","warszawa","51",2,3,2007,"3,06","0,388","0,052","0,177","0,309","no","yes","yes","no",6000,"1380"
"8255","warszawa","54",2,7,2002,"3,04","0,06","0,377","0,217","0,23","yes","no","yes","no",3200,"736"
"8256","warszawa","115",5,4,1930,"1,29","0,123","0,337","0,064","0,179","no","no","yes","no",11000,"2530"
"8257","warszawa","47",2,3,2021,"3,35","0,24","0,893","0,711","0,307","yes","no","yes","no",3200,"736"
"8258","warszawa","45",2,1,NA,"3,01","0,512","0,785","0,473","0,469","no","no","no","no",2500,"575"
"8259","warszawa","63",2,1,2002,"2,62","0,138","0,471","0,348","0,204","no","no","yes","no",5200,"1196"
"8260","warszawa","46,59",2,5,2021,"8,77","0,497","2,149","0,279","0,573","yes","yes","yes","no",2800,"644"
"8261","warszawa","76",3,4,2005,"4,8","0,7","0,414","0,417","0,653","yes","yes","yes","no",3900,"897"
"8262","warszawa","61",2,8,2003,"5,58","0,297","0,501","0,191","0,096","no","yes","yes","no",2950,"678,5"
"8263","warszawa","40,94",2,5,2021,"8,84","0,867","1,984","0,051","0,256","yes","yes","yes","no",2500,"575"
"8264","warszawa","82",3,2,NA,"0,8","0,322","0,134","0,377","0,149","no","yes","yes","yes",7400,"1702"
"8265","warszawa","70",3,6,2008,"3,31","0,561","0,281","0,522","0,156","yes","yes","yes","no",6000,"1380"
"8266","warszawa","84,7",3,4,1997,"0,85","0,214","0,188","0,368","0,056","yes","yes","yes","no",4999,"1149,77"
"8267","warszawa","67",2,1,2014,"6,42","0,328","1,392","0,02","0,24","yes","yes","yes","no",4000,"920"
"8268","warszawa","100",3,3,2023,"8,89","0,729","1,655","0,199","0,167","yes","yes","yes","no",11900,"2737"
"8269","warszawa","50",2,6,2012,"1,31","0,214","0,363","0,154","0,064","no","yes","yes","yes",6800,"1564"
"8270","warszawa","41",2,2,2017,"7,4","1,145","2,221","0,548","0,129","yes","yes","yes","no",2600,"598"
"8271","warszawa","100",3,5,2010,"2,62","0,25","0,177","0,223","0,074","no","no","yes","no",7900,"1817"
"8272","warszawa","90",3,4,2010,"2,54","0,098","0,571","0,439","0,234","yes","yes","yes","no",7000,"1610"
"8273","warszawa","43,97",2,1,2022,"6,89","0,933","1,93","0,061","0,395","yes","yes","yes","no",3000,"690"
"8274","warszawa","70",3,4,2000,"5,7","0,203","0,605","0,281","0,354","no","no","yes","no",4500,"1035"
"8275","warszawa","70",3,6,NA,"3,31","0,561","0,281","0,522","0,156","yes","no","yes","no",6000,"1380"
"8276","warszawa","46",2,1,NA,"1,25","0,137","0,332","0,277","0,17","no","no","no","yes",3900,"897"
"8277","warszawa","34",2,NA,1956,"3,16","0,324","0,255","0,236","0,259","no","no","no","no",3300,"759"
"8278","warszawa","70",3,6,2008,"3,19","0,461","0,261","0,477","0,158","yes","yes","yes","no",6000,"1380"
"8279","warszawa","40",2,7,2019,"0,61","0,134","0,215","0,043","0,27","yes","yes","yes","no",5000,"1150"
"8280","warszawa","38,8",2,2,2006,"2,65","0,229","0,006","0,154","0,159","no","yes","yes","no",2700,"621"
"8281","warszawa","77,86",3,NA,1936,"3,74","0,065","1,069","0,299","0,453","yes","no","no","no",6000,"1380"
"8282","warszawa","61",3,5,NA,"2,57","0,083","0,638","0,388","0,253","no","no","yes","no",7600,"1748"
"8283","warszawa","39",2,NA,2010,"11,15","0,082","0,646","0,07","0,143","yes","no","yes","no",2600,"598"
"8284","warszawa","43",2,4,NA,"6,19","0,569","0,091","0,295","0,066","yes","no","yes","no",4000,"920"
"8285","warszawa","47,86",2,2,2018,"4,92","0,899","1,125","0,094","0,646","no","yes","yes","no",4250,"977,5"
"8286","warszawa","61",3,5,1977,"6,83","0,067","0,775","0,204","0,257","yes","yes","yes","no",2900,"667"
"8287","warszawa","60",2,4,NA,"4,68","0,392","0,735","0,373","0,53","yes","no","yes","no",3800,"874"
"8288","warszawa","50",2,1,2007,"2,55","0,212","0,577","0,121","0,18","no","yes","yes","no",3500,"805"
"8289","warszawa","60",2,1,2000,"5,95","0,456","0,811","0,137","0,216","no","yes","no","no",3000,"690"
"8290","warszawa","49,6",2,NA,2007,"9,43","0,705","1,629","0,641","0,183","yes","yes","yes","no",4000,"920"
"8291","warszawa","102",4,5,2005,"0,91","0,253","0,156","0,092","0,042","no","yes","no","no",7900,"1817"
"8292","warszawa","46,8",2,5,1936,"0,48","0,292","0,282","0,418","0,097","no","yes","yes","no",3200,"736"
"8293","warszawa","32,56",2,1,2018,"5,33","0,821","0,471","0,773","0,783","no","yes","no","no",3699,"850,77"
"8294","warszawa","77,7",3,4,1999,"5,4","0,143","0,532","0,242","0,109","no","yes","yes","no",4950,"1138,5"
"8295","warszawa","103,7",4,2,2002,"0,3","0,055","0,142","0,147","0,21","no","yes","yes","no",8000,"1840"
"8296","warszawa","83",3,2,1939,"3,54","0,198","0,397","0,164","0,102","yes","yes","no","yes",5400,"1242"
"8297","warszawa","44,5",2,NA,2023,"4,38","0,19","0,66","0,217","0,201","yes","yes","no","no",5200,"1196"
"8298","warszawa","84",3,6,2008,"1,85","0,519","0,501","0,282","0,259","no","yes","yes","no",10000,"2300"
"8299","warszawa","60",3,1,2017,"4,21","0,357","0,461","0,14","0,032","yes","yes","yes","no",4610,"1060,3"
"8300","warszawa","114",4,5,NA,"3,76","0,118","1,108","0,31","0,485","no","yes","yes","no",8000,"1840"
"8301","warszawa","90",4,1,2006,"4","0,444","0,822","0,2","0,396","no","no","yes","no",7200,"1656"
"8302","warszawa","57",2,2,2010,"6,19","0,137","1,362","0,139","0,138","yes","yes","yes","no",4000,"920"
"8303","warszawa","71",3,1,2015,"4,55","0,153","0,274","0,171","0,354","yes","yes","yes","no",5950,"1368,5"
"8304","warszawa","37,11",2,NA,2020,"4,95","0,4","0,754","0,625","0,441","yes","no","yes","no",3170,"729,1"
"8305","warszawa","51",2,1,2008,"10,97","0,889","2,39","0,029","0,889","yes","yes","no","no",2950,"678,5"
"8306","warszawa","77",3,6,2003,"4,54","0,565","1,257","0,158","0,19","yes","yes","yes","no",6000,"1380"
"8307","warszawa","60,4",3,3,2016,"8,69","0,5","1,393","0,064","0,143","no","yes","yes","no",5190,"1193,7"
"8308","warszawa","90",3,1,2009,"2,5","0,185","0,597","0,351","0,302","no","yes","yes","no",9000,"2070"
"8309","warszawa","100",3,7,2000,"2,86","0,311","0,231","0,115","0,2","no","yes","yes","no",6900,"1587"
"8310","warszawa","26,01",1,4,2015,"2,88","0,241","0,6","0,267","0,07","no","yes","yes","no",2800,"644"
"8311","warszawa","43",2,6,2010,"5,64","0,441","0,698","0,135","0,373","yes","yes","yes","no",2900,"667"
"8312","warszawa","50",2,9,2006,"5,58","0,639","0,2","0,418","0,317","yes","yes","yes","no",3500,"805"
"8313","warszawa","150",6,4,2010,"5,28","0,148","0,572","0,187","0,378","yes","yes","yes","no",13000,"2990"
"8314","warszawa","60",3,2,2007,"3,06","0,219","0,32","0,381","0,351","yes","yes","yes","no",4500,"1035"
"8315","warszawa","43",2,2,1966,"0,74","0,266","0,134","0,342","0,136","no","yes","no","no",4200,"966"
"8316","warszawa","63",3,2,1950,"2,58","0,145","0,453","0,307","0,17","no","no","no","yes",4200,"966"
"8317","warszawa","41,36",2,1,2015,"9,51","0,188","1,106","0,254","0,169","yes","no","yes","yes",3400,"782"
"8318","warszawa","68",3,10,1975,"7,51","0,408","1,038","0,239","0,125","no","no","yes","yes",3300,"759"
