"","city","squareMeters","rooms","floor","buildYear","centreDistance","schoolDistance","clinicDistance","kindergartenDistance","pharmacyDistance","hasParkingSpace","hasBalcony","hasElevator","hasStorageRoom","priceInZloty","priceInEuro"
"2488","radom",41,2,2,2022,2.26,0.193,0.166,0.081,0.069,"yes","yes","yes","no",2300,529
"2489","radom",38,2,1,1980,1.17,0.316,0.368,0.369,0.053,"no","no","yes","no",1800,414
"2490","radom",45.08,2,3,2023,2.21,0.062,0.161,0.141,0.211,"yes","yes","yes","yes",1850,425.5
"2491","radom",64,3,3,2011,2.58,0.253,1.295,0.106,0.129,"no","yes","no","yes",2500,575
"2492","radom",54,2,1,2021,0.33,0.046,0.336,0.569,0.235,"no","yes","yes","no",2100,483
"2493","radom",56,3,2,1990,1.8,0.436,0.165,0.225,0.145,"no","no","yes","no",2000,460
"2494","radom",35,2,1,1965,1.82,0.351,0.287,0.134,0.245,"no","yes","no","yes",1500,345
"2495","radom",60.75,2,1,2015,0.27,0.138,0.259,0.569,0.221,"yes","yes","yes","no",2100,483
"2496","radom",56,3,4,1961,1.7,0.311,0.141,0.142,0.12,"no","no","no","yes",2000,460
"2497","radom",35,2,4,2008,3.92,0.872,1.087,0.753,1.105,"no","no","no","no",1300,299
"2498","rzeszow",37,2,4,2015,1.15,0.287,0.929,0.341,0.265,"yes","yes","yes","yes",2100,483
"2499","rzeszow",35.14,2,1,1975,2.2,0.095,1.679,0.143,0.342,"yes","no","no","yes",1800,414
"2500","rzeszow",48.5,2,3,1950,1.66,0.243,0.508,0.048,0.028,"yes","yes","no","yes",1900,437
"2501","rzeszow",50.5,2,5,2017,4.18,1.39,1.542,0.372,0.515,"yes","no","yes","no",2590,595.7
"2502","rzeszow",33,2,1,2023,3.1,0.681,2.37,0.192,1.531,"no","no","yes","no",1900,437
"2503","rzeszow",46,2,1,2018,3.63,0.566,1.064,0.477,1.049,"yes","no","yes","no",2350,540.5
"2504","rzeszow",50.5,2,5,2017,4.18,1.39,1.542,0.372,0.515,"yes","no","yes","no",2590,595.7
"2505","rzeszow",90.41,4,2,2018,4.15,0.487,2.766,0.397,0.864,"yes","yes","no","no",4500,1035
"2506","rzeszow",47,2,1,2015,1.1,0.315,0.879,0.378,0.321,"no","yes","yes","yes",2300,529
"2507","rzeszow",50,3,15,2020,2.25,0.641,0.873,0.179,0.675,"no","yes","yes","no",3500,805
"2508","rzeszow",70,3,7,2020,2.2,0.433,0.543,0.13,0.282,"no","yes","yes","yes",3100,713
"2509","rzeszow",60,3,10,2017,1.69,0.077,0.658,0.272,0.384,"no","yes","yes","yes",2800,644
"2510","rzeszow",60,3,2,2010,4.15,0.73,3.062,0.472,0.322,"yes","yes","no","yes",3000,690
"2511","rzeszow",45,2,6,2016,0.94,0.436,0.723,0.501,0.425,"yes","yes","yes","no",2500,575
"2512","rzeszow",34,2,6,2020,1.5,0.193,0.943,0.552,0.188,"yes","yes","yes","no",2100,483
"2513","rzeszow",43,2,6,2019,2.49,0.833,0.639,0.484,0.573,"no","yes","yes","no",2400,552
"2514","rzeszow",67.18,3,9,2021,0.78,0.19,0.275,0.249,0.33,"yes","yes","yes","no",4300,989
"2515","rzeszow",50.2,3,2,2009,2,0.393,0.163,0.404,0.406,"yes","yes","yes","no",2300,529
"2516","rzeszow",44.04,2,9,2022,2.54,0.783,0.618,0.441,0.544,"yes","yes","yes","no",2000,460
"2517","rzeszow",43,2,1,2017,3.59,1.159,2.072,0.391,1.234,"yes","yes","yes","yes",1850,425.5
"2518","rzeszow",47,2,1,2023,3.08,0.591,2.374,0.273,1.469,"yes","yes","no","no",2000,460
"2519","rzeszow",43,2,11,2023,0.26,0.128,0.323,0.146,0.073,"no","yes","yes","no",2750,632.5
"2520","rzeszow",40,2,5,2023,0.26,0.128,0.323,0.146,0.073,"no","yes","yes","no",2650,609.5
"2521","rzeszow",45,2,8,2023,0.26,0.128,0.323,0.146,0.073,"no","no","yes","no",2850,655.5
"2522","rzeszow",40,2,10,2020,1.4,0.237,0.835,0.502,0.269,"yes","yes","yes","no",2400,552
"2523","rzeszow",59.6,4,1,2017,1.97,0.393,1.001,0.455,0.259,"no","no","yes","no",2800,644
"2524","rzeszow",36,2,4,2024,2.63,0.396,1.682,0.193,0.676,"yes","yes","yes","yes",2200,506
"2525","rzeszow",59,3,1,2019,2.87,0.954,1.946,0.318,0.369,"no","yes","yes","yes",3350,770.5
"2526","rzeszow",49,2,3,2016,1.72,0.553,0.868,0.671,0.719,"yes","yes","yes","yes",1850,425.5
"2527","rzeszow",44,2,6,2020,2.51,0.797,0.562,0.472,0.491,"yes","yes","yes","yes",2000,460
"2528","rzeszow",40.5,3,2,2020,3.67,1.055,2.141,1,1.276,"yes","yes","yes","no",2200,506
"2529","rzeszow",47,2,6,2021,3.31,0.104,1.064,0.62,1.092,"yes","yes","yes","yes",2300,529
"2530","rzeszow",57,3,5,2014,3.07,0.7,1.106,0.144,0.332,"yes","yes","yes","yes",2700,621
"2531","rzeszow",46,2,2,2016,2.06,0.319,1.152,0.219,0.104,"yes","yes","yes","no",2250,517.5
"2532","rzeszow",43.98,2,8,2023,1.1,0.315,0.879,0.378,0.321,"no","yes","yes","no",3000,690
"2533","rzeszow",35,1,1,2021,1.39,0.258,0.629,0.262,0.153,"no","no","yes","no",2500,575
"2534","rzeszow",64,3,6,1980,1.73,0.323,1.263,0.233,0.177,"no","yes","yes","yes",1850,425.5
"2535","rzeszow",33,1,1,1980,3.97,0.91,2.36,0.347,1.332,"no","yes","no","yes",1600,368
"2536","rzeszow",38,2,1,2015,1.64,0.167,0.843,0.082,0.186,"no","yes","yes","yes",2000,460
"2537","rzeszow",30.02,1,5,2014,3.4,0.739,1.329,0.206,0.257,"yes","no","yes","yes",1400,322
"2538","rzeszow",50,2,1,2023,2.49,0.833,0.639,0.484,0.573,"no","yes","yes","yes",2500,575
"2539","rzeszow",33,2,1,2023,2.49,0.833,0.639,0.484,0.573,"no","yes","yes","yes",2200,506
"2540","rzeszow",37,2,3,2023,2.49,0.833,0.639,0.484,0.573,"no","yes","yes","yes",2200,506
"2541","rzeszow",48,2,1,2007,1.21,0.22,0.623,0.498,0.08,"yes","yes","no","no",2000,460
"2542","rzeszow",63.56,3,2,2023,3.48,0.591,1.88,0.727,1.182,"no","yes","yes","no",3500,805
"2543","rzeszow",72.3,3,3,1980,0.43,0.061,0.886,0.266,0.139,"yes","yes","no","yes",2800,644
"2544","rzeszow",30,1,9,2021,2.13,0.463,0.622,0.181,0.316,"yes","yes","no","no",2200,506
"2545","rzeszow",59,3,2,2023,3.59,1.498,2.763,0.683,1.686,"no","yes","yes","yes",3000,690
"2546","rzeszow",40,2,1,2023,0.26,0.128,0.323,0.146,0.073,"no","yes","yes","no",2600,598
"2547","rzeszow",39.3,2,1,2023,0.26,0.128,0.323,0.146,0.073,"no","yes","yes","no",2550,586.5
"2548","rzeszow",45,2,9,2021,2.49,0.833,0.639,0.484,0.573,"no","yes","yes","yes",2400,552
"2549","rzeszow",29.5,1,3,1960,0.61,0.06,0.606,0.241,0.248,"no","yes","no","yes",1750,402.5
"2550","rzeszow",60,3,3,2008,2.84,1.072,1.389,0.31,1.044,"no","yes","no","yes",1800,414
"2551","rzeszow",53,3,5,2016,3.37,1.064,2.595,0.324,1.843,"yes","yes","yes","yes",2400,552
"2552","rzeszow",100,3,1,1980,4.58,1.782,3.955,1.815,2.102,"yes","no","no","no",3500,805
"2553","rzeszow",85,3,2,1990,0.61,0.091,0.236,0.303,0.239,"yes","no","no","no",3100,713
"2554","rzeszow",80,4,1,2016,2.43,0.508,1.58,0.233,0.014,"yes","yes","no","yes",2600,598
"2555","rzeszow",36,2,2,2010,2.15,0.437,1.218,0.249,0.034,"yes","yes","yes","no",2000,460
"2556","rzeszow",35.5,2,1,2016,0.91,0.466,0.757,0.481,0.463,"yes","yes","yes","no",2000,460
"2557","rzeszow",47,2,1,2020,3.67,1.101,2.129,0.336,1.266,"no","yes","yes","yes",2800,644
"2558","rzeszow",100,3,3,1930,0.6,0.047,0.334,0.274,0.113,"no","yes","no","yes",4440,1021.2
"2559","rzeszow",27,1,1,1960,0.4,0.051,0.315,0.225,0.062,"no","no","no","no",1600,368
"2560","rzeszow",46,2,19,2021,0.81,0.376,0.586,0.435,0.472,"no","no","yes","no",3200,736
"2561","rzeszow",50,2,3,2014,2.47,0.387,0.191,0.068,0.024,"no","yes","no","no",2500,575
"2562","rzeszow",55,3,1,1995,3.91,0.773,1.742,0.883,0.895,"no","no","no","no",2600,598
"2563","rzeszow",44,3,5,2020,2.25,0.641,0.873,0.179,0.675,"no","yes","yes","yes",2500,575
"2564","rzeszow",66,3,1,2022,3.57,1.086,2.187,0.385,1.027,"yes","yes","no","no",4500,1035
"2565","rzeszow",43,2,5,2022,2.74,0.476,1.316,0.071,0.572,"no","yes","yes","no",2300,529
"2566","rzeszow",43,2,16,2022,4.8,0.066,2.58,0.105,1.679,"no","yes","yes","no",2500,575
"2567","lodz",61,2,5,2012,2.43,0.134,0.243,0.065,0.052,"yes","yes","yes","no",2300,529
"2568","lodz",31,1,6,1980,4.45,0.199,0.677,0.174,0.192,"no","no","yes","yes",1250,287.5
"2569","lodz",42.3,2,3,2020,4.19,0.249,1.398,0.541,0.509,"yes","yes","yes","yes",2000,460
"2570","lodz",39.11,2,2,1958,2.1,0.27,0.712,0.073,0.027,"no","yes","no","yes",1200,276
"2571","lodz",42.08,2,1,2018,4.14,0.214,1.375,0.514,0.537,"no","yes","yes","no",2000,460
"2572","lodz",36.24,2,4,1965,5.57,0.111,1.748,0.055,0.221,"no","yes","no","yes",1400,322
"2573","lodz",72,3,1,2011,6.12,1.007,1.226,0.743,0.553,"yes","yes","yes","yes",2500,575
"2574","lodz",43,2,1,2022,3.42,0.161,0.504,0.074,0.113,"yes","yes","yes","yes",2390,549.7
"2575","lodz",62,3,2,2024,7.05,0.641,1.532,0.67,0.36,"yes","yes","yes","yes",3000,690
"2576","lodz",72,3,3,2008,2.69,0.307,0.23,0.429,0.154,"yes","no","yes","no",2700,621
"2577","lodz",40,2,3,2022,3.74,0.3,0.464,0.137,0.462,"yes","yes","yes","no",2000,460
"2578","lodz",32,1,4,2023,3.76,0.251,0.144,0.604,0.433,"no","yes","yes","no",2000,460
"2579","lodz",36,2,3,1920,1.89,0.354,0.273,0.227,0.375,"no","no","no","no",1430,328.9
"2580","lodz",48,2,3,1950,1.24,0.192,0.613,0.28,0.417,"no","no","no","no",1650,379.5
"2581","lodz",41,2,5,2023,4.89,0.248,3.33,0.395,0.242,"yes","yes","yes","no",2000,460
"2582","lodz",45,2,4,1965,5.4,1.483,2.697,1.976,1.462,"no","yes","no","no",1500,345
"2583","lodz",80,3,2,1997,5.7,0.152,0.27,0.092,0.086,"no","yes","no","no",2700,621
"2584","lodz",38,2,6,2023,2.77,0.297,0.732,0.305,0.563,"yes","yes","yes","yes",2500,575
"2585","lodz",37,2,1,2022,5.35,0.659,3.09,0.84,0.861,"yes","yes","yes","no",2200,506
"2586","lodz",44.44,2,7,1960,5.78,0.11,1.857,0.345,0.249,"no","no","yes","yes",2300,529
"2587","lodz",38,2,4,1960,5.71,0.121,0.974,0.055,0.153,"no","yes","no","no",1300,299
"2588","lodz",40.6,2,2,2020,2.23,0.39,0.812,0.505,0.543,"no","no","yes","no",2100,483
"2589","lodz",40,2,3,2023,3.76,0.251,0.144,0.604,0.433,"no","yes","yes","no",2500,575
"2590","lodz",35.43,2,2,2023,5.74,0.604,0.827,0.339,0.231,"no","yes","yes","no",1800,414
"2591","lodz",40.15,2,7,2022,1.45,0.268,0.828,0.38,0.369,"yes","yes","yes","no",2650,609.5
"2592","lodz",53.24,2,1,2010,3.5,0.376,0.402,0.405,0.152,"no","no","no","no",2000,460
"2593","lodz",35,1,3,2004,3.97,0.374,0.966,0.302,0.66,"no","no","no","no",1400,322
"2594","lodz",71.73,4,4,1920,2.2,0.04,0.34,0.226,0.26,"no","yes","yes","no",3900,897
"2595","lodz",56.1,2,2,2017,2.75,0.721,1.619,0.254,0.434,"yes","yes","yes","no",2200,506
"2596","lodz",54.02,3,4,2020,2.81,0.156,0.541,0.552,0.404,"no","yes","yes","no",2800,644
"2597","lodz",43.6,2,1,2017,1.83,0.123,0.231,0.2,0.022,"no","yes","yes","yes",1950,448.5
"2598","lodz",57.44,2,1,2010,3.64,0.227,0.207,0.288,0.311,"no","no","yes","no",1950,448.5
"2599","lodz",39.56,2,4,2021,3.93,0.623,1.476,0.868,0.818,"yes","yes","yes","no",2300,529
"2600","lodz",41.7,2,2,1911,1.1,0.124,0.527,0.224,0.228,"no","no","no","no",1390,319.7
"2601","lodz",54.57,3,4,2023,5.99,0.93,1.137,0.677,0.568,"yes","yes","yes","no",2800,644
"2602","lodz",38.56,2,4,2021,3.8,0.247,0.299,0.289,0.453,"no","yes","yes","no",2200,506
"2603","lodz",45,2,1,2021,4.8,0.105,1.259,0.274,0.238,"yes","yes","yes","yes",1800,414
"2604","lodz",42.46,2,10,2016,2.33,0.292,0.53,0.237,0.269,"yes","no","yes","no",2100,483
"2605","lodz",53.39,3,1,2023,4.76,0.677,1.543,0.417,0.973,"yes","yes","yes","no",3150,724.5
"2606","lodz",120,4,2,1923,1.66,0.4,0.383,0.271,0.315,"yes","no","no","no",3300,759
"2607","lodz",36.18,2,10,2020,0.5,0.54,0.907,0.321,0.203,"yes","yes","yes","yes",1900,437
"2608","lodz",36.99,2,2,2021,3.62,0.392,0.888,0.378,0.338,"yes","yes","yes","no",2100,483
"2609","lodz",38.02,2,1,2013,2.9,0.142,0.544,0.43,0.534,"no","no","yes","no",2100,483
"2610","lodz",33.7,1,8,2020,1.81,0.433,0.391,0.378,0.368,"yes","yes","yes","no",1900,437
"2611","lodz",32.19,1,3,2023,3.6,0.414,0.506,0.258,0.352,"yes","no","yes","no",1750,402.5
"2612","lodz",84.83,3,4,2009,2.43,0.212,0.363,0.069,0.175,"yes","yes","yes","no",2450,563.5
"2613","lodz",44,2,1,2002,2.81,0.336,0.136,0.091,0.218,"no","yes","no","yes",1300,299
"2614","lodz",37.64,2,1,1975,5.03,0.206,3.317,0.34,0.236,"no","yes","no","yes",1700,391
"2615","lodz",72.69,3,1,2016,2.94,0.135,0.623,0.476,0.61,"no","yes","yes","no",3800,874
"2616","lodz",53,2,3,2007,2.29,0.259,0.572,0.275,0.325,"yes","yes","yes","no",2200,506
"2617","lodz",38,2,3,2021,4.86,0.589,1.657,0.34,0.857,"yes","yes","yes","no",2000,460
"2618","lodz",34,1,3,2008,5.13,0.387,0.996,0.292,0.304,"yes","no","no","no",1400,322
"2619","lodz",40.63,2,5,2022,4.83,0.26,3.28,0.37,0.165,"no","yes","yes","no",1900,437
"2620","lodz",52.85,2,3,2020,1.87,0.083,0.642,0.28,0.22,"no","yes","yes","no",2300,529
"2621","lodz",30.9,1,4,2010,1.06,0.154,0.304,0.16,0.268,"no","no","yes","no",1500,345
"2622","lodz",28.64,2,4,2020,0.66,0.125,0.199,0.161,0.192,"yes","yes","yes","no",1900,437
"2623","lodz",34.05,1,6,2018,2.96,0.41,1.681,0.384,0.569,"yes","yes","yes","no",1900,437
"2624","lodz",38.32,2,3,2018,1.27,0.31,0.717,0.032,0.18,"yes","yes","yes","no",1900,437
"2625","lodz",58.83,2,1,1998,6.17,0.459,0.693,0.431,0.436,"yes","yes","no","no",1950,448.5
"2626","lodz",39.25,2,2,2023,2.68,0.264,0.541,0.336,0.34,"no","yes","yes","no",2150,494.5
"2627","lodz",28.86,2,5,2020,1.45,0.268,0.828,0.38,0.369,"yes","yes","yes","no",1950,448.5
"2628","lodz",70.32,3,6,2008,5.03,0.206,3.317,0.34,0.236,"yes","yes","yes","no",2800,644
"2629","lodz",65.79,2,2,2013,3.29,0.384,0.504,0.292,0.074,"yes","no","yes","no",2600,598
"2630","lodz",72.25,3,3,2011,5.97,0.905,1.113,0.653,0.55,"yes","yes","yes","yes",2700,621
"2631","lodz",38.46,2,9,2020,1.96,0.57,0.556,0.552,0.439,"no","yes","yes","no",2100,483
"2632","lodz",58,3,2,1980,1,0.136,0.36,0.1,0.304,"no","no","no","no",2100,483
"2633","lodz",33,1,4,1970,3.58,0.321,0.592,0.45,0.415,"no","no","yes","no",1300,299
"2634","lodz",49.04,2,4,1958,0.52,0.25,0.267,0.284,0.078,"no","no","no","no",1800,414
"2635","lodz",37,2,2,1960,2.8,0.295,0.782,0.508,0.703,"no","yes","no","no",1600,368
"2636","lodz",51.6,2,4,1920,0.81,0.142,0.637,0.178,0.107,"no","no","no","no",2200,506
"2637","lodz",68.85,4,3,2021,4,0.368,0.177,0.753,0.473,"yes","yes","yes","no",3700,851
"2638","lodz",38,2,1,1960,4.23,0.195,2.683,0.181,0.208,"no","no","no","yes",1700,391
"2639","lodz",50,2,1,1960,4.17,0.802,0.046,0.364,0.276,"no","yes","no","no",1800,414
"2640","lodz",31,1,4,2022,0.58,0.451,0.925,0.284,0.221,"no","yes","yes","no",1800,414
"2641","lodz",45,2,6,2020,2.42,0.331,0.533,0.27,0.475,"yes","yes","no","no",1500,345
"2642","lodz",44.76,2,4,1952,1.02,0.027,0.965,0.221,0.131,"no","no","no","no",1300,299
"2643","lodz",26.07,1,3,1914,4.76,0.125,1.072,0.497,0.102,"no","yes","no","no",1500,345
"2644","lodz",41.06,2,1,2019,4.11,0.668,1.624,0.746,0.792,"yes","no","yes","no",1800,414
"2645","lodz",46.92,2,4,1975,1.94,0.454,1.064,0.038,0.194,"no","no","yes","no",1200,276
"2646","lodz",36.74,2,2,2020,2.23,0.39,0.812,0.505,0.543,"no","no","yes","no",2100,483
"2647","lodz",49.42,3,1,2023,4.16,0.645,1.631,0.693,0.827,"yes","yes","yes","no",3400,782
"2648","lodz",57.5,2,7,2014,5.13,0.654,0.947,0.26,0.263,"no","yes","yes","no",3000,690
"2649","lodz",42.36,2,1,1970,5.51,0.407,0.615,0.251,0.266,"yes","yes","no","yes",1600,368
"2650","lodz",37.1,2,1,1966,2.97,0.093,1.472,0.3,0.303,"no","no","no","yes",1800,414
"2651","lodz",40.8,2,1,2023,4.16,0.645,1.631,0.693,0.827,"yes","yes","yes","no",2600,598
"2652","lodz",50,2,1,2020,8.67,1.109,2.222,0.868,1.329,"yes","yes","no","yes",2200,506
"2653","lodz",61,3,4,2017,3.02,0.471,1.669,0.434,0.521,"yes","yes","yes","yes",2550,586.5
"2654","lodz",57.16,2,1,2008,5,0.25,3.347,0.372,0.242,"no","yes","yes","no",1750,402.5
"2655","lodz",56.71,3,10,2018,2.06,0.442,1.107,0.298,0.122,"yes","yes","yes","yes",3000,690
"2656","lodz",54,2,5,2012,2.22,0.314,0.897,0.222,0.534,"yes","no","yes","no",2600,598
"2657","lodz",37.65,2,1,1980,5.03,0.206,3.317,0.34,0.236,"no","no","no","no",1700,391
"2658","lodz",26.38,1,1,2023,2.68,0.264,0.541,0.336,0.34,"yes","yes","yes","no",1700,391
"2659","lodz",44.05,2,9,2016,2.31,0.302,0.608,0.313,0.341,"yes","no","yes","no",2250,517.5
"2660","lodz",55,3,2,1970,6.04,0.147,1.889,0.232,0.039,"no","no","yes","no",1700,391
"2661","lodz",80,3,5,2014,1.27,0.31,0.717,0.032,0.18,"no","no","yes","no",4000,920
"2662","lodz",28,1,1,1975,2.98,0.226,1.428,0.67,0.61,"no","yes","no","yes",1250,287.5
"2663","lodz",48.89,2,5,2021,2.31,0.495,0.697,0.239,0.311,"no","yes","yes","yes",2300,529
"2664","lodz",40,2,1,2012,3.34,0.453,0.525,0.245,0.05,"no","yes","yes","no",2000,460
"2665","lodz",66.97,3,4,1960,1.98,0.172,0.225,0.062,0.154,"no","yes","yes","yes",2200,506
"2666","lodz",29.8,1,7,1984,3.95,0.182,2.411,0.181,0.172,"yes","yes","yes","no",1600,368
"2667","lodz",51,2,4,2021,3.8,0.253,0.439,0.146,0.508,"yes","yes","yes","no",2300,529
"2668","lodz",29.5,1,3,2020,3.65,0.366,0.526,0.154,0.418,"no","yes","yes","no",1700,391
"2669","lodz",115.81,5,2,1930,2.16,0.18,0.275,0.208,0.111,"yes","yes","no","no",3500,805
"2670","lodz",51,2,4,1985,6.85,0.515,0.645,0.173,0.021,"yes","yes","no","no",2000,460
"2671","lodz",93.39,3,1,1920,3.97,0.379,0.97,0.305,0.665,"no","yes","no","no",2300,529
"2672","lodz",44,2,1,2020,1.27,0.31,0.717,0.032,0.18,"yes","yes","no","no",2600,598
"2673","lodz",48.82,2,2,2022,2.69,0.341,0.663,0.343,0.455,"no","yes","yes","no",2300,529
"2674","lodz",25,1,3,1910,1.32,0.429,0.9,0.476,0.258,"no","no","no","no",1090,250.7
"2675","lodz",58.9,2,2,2014,3.29,0.394,0.451,0.192,0.122,"no","yes","no","no",2000,460
"2676","lodz",35,1,9,1979,4.79,0.362,1.019,0.084,0.071,"yes","no","yes","yes",1150,264.5
"2677","lodz",53,2,3,2021,2.52,0.35,0.127,0.197,0.105,"yes","yes","yes","no",2200,506
"2678","lodz",51.94,2,5,2022,2.27,0.244,0.571,0.274,0.332,"yes","yes","yes","no",3300,759
"2679","lodz",41,2,1,2021,4,0.552,1.485,0.823,0.856,"yes","yes","yes","no",2800,644
"2680","lodz",32,1,4,2019,1.83,0.123,0.231,0.2,0.022,"no","yes","yes","no",1650,379.5
"2681","lodz",53.4,2,3,1960,1.21,0.097,0.872,0.123,0.207,"no","no","no","no",2400,552
"2682","lodz",81,3,6,2019,2.23,0.276,0.505,0.283,0.372,"yes","yes","no","no",3500,805
"2683","lodz",43,2,4,2024,3.75,0.315,0.395,0.201,0.443,"no","yes","yes","no",2200,506
"2684","lodz",38,2,2,2007,2.24,0.234,0.615,0.319,0.38,"no","yes","yes","no",1600,368
"2685","lodz",42,2,1,2021,2.59,0.341,0.799,0.496,0.572,"yes","yes","no","no",2700,621
"2686","lodz",33,1,6,2024,1.8,0.194,0.813,0.157,0.317,"no","yes","no","no",2100,483
"2687","lodz",55.32,2,3,2023,2.69,0.744,2.124,0.783,0.683,"yes","yes","yes","no",3000,690
"2688","lodz",30,1,6,2024,1.8,0.194,0.813,0.157,0.317,"no","yes","no","no",2100,483
"2689","lodz",74.1,3,1,2006,2.07,0.132,0.262,0.085,0.104,"yes","yes","yes","no",3800,874
"2690","lodz",29,1,1,2023,2.29,0.236,0.531,0.237,0.341,"no","yes","yes","no",2100,483
"2691","lodz",29,1,1,2023,2.29,0.236,0.531,0.237,0.341,"no","yes","yes","no",2100,483
"2692","lodz",27.36,1,4,1900,1.61,0.097,0.758,0.478,0.122,"no","no","no","no",1500,345
"2693","lodz",138,6,3,2007,3.64,0.308,0.202,0.358,0.306,"yes","no","yes","no",4000,920
"2694","lodz",70,2,2,2013,2.78,0.066,1.229,0.548,0.677,"yes","no","yes","no",2400,552
"2695","lodz",45.13,2,3,1970,5.61,0.166,3.932,0.131,0.324,"yes","yes","no","yes",2000,460
"2696","lodz",32,1,4,2022,1.75,0.313,0.54,0.266,0.265,"no","no","yes","no",1700,391
"2697","lodz",37.94,2,6,1980,6.48,0.192,0.733,0.197,0.356,"no","yes","yes","yes",1900,437
"2698","lodz",51,2,5,1978,6.34,0.201,0.115,0.152,0.208,"no","yes","yes","yes",2300,529
"2699","lodz",38.27,2,6,2023,1.52,0.081,0.58,0.09,0.125,"yes","yes","yes","yes",2850,655.5
"2700","lodz",42.46,2,6,2023,1.52,0.081,0.58,0.09,0.125,"yes","yes","yes","yes",2900,667
"2701","lodz",51.27,2,6,2023,1.52,0.081,0.58,0.09,0.125,"yes","yes","yes","yes",3400,782
"2702","lodz",41.49,2,3,2009,4.03,0.593,2.267,1.448,0.888,"no","yes","yes","no",2500,575
"2703","lodz",47,2,3,2023,3.55,0.282,0.287,0.31,0.346,"yes","yes","yes","yes",2950,678.5
"2704","lodz",30.09,1,1,2024,1.8,0.194,0.813,0.157,0.317,"no","yes","yes","no",2200,506
"2705","lodz",48.82,2,2,2021,2.66,0.334,0.635,0.359,0.413,"no","yes","yes","no",2300,529
"2706","lodz",50,2,4,2009,4.66,0.594,0.481,0.391,0.22,"yes","yes","yes","yes",2300,529
"2707","lodz",53,2,5,2015,4.53,0.235,0.766,0.182,0.131,"no","yes","yes","no",2300,529
"2708","lodz",53,3,2,2023,2.95,0.403,1.722,0.335,0.544,"no","no","yes","no",2300,529
"2709","lodz",47.3,3,5,1970,5.49,0.156,1.182,0.244,0.103,"no","yes","yes","no",1850,425.5
"2710","lodz",38,2,1,2017,7.35,0.651,1.011,0.273,0.376,"no","no","yes","no",1850,425.5
"2711","lodz",56,3,3,2021,2.83,0.149,0.572,0.585,0.437,"no","yes","yes","no",3500,805
"2712","lodz",36,2,1,2024,1.63,0.5,0.333,0.351,0.087,"no","no","no","no",1736,399.28
"2713","lodz",51,2,4,2024,1.63,0.5,0.333,0.351,0.087,"no","no","no","no",2372,545.56
"2714","lodz",48,2,1,2024,1.63,0.5,0.333,0.351,0.087,"no","no","no","no",2220,510.6
"2715","lodz",45,2,6,2019,2.7,0.216,0.524,0.463,0.348,"yes","yes","yes","no",2200,506
"2716","lodz",57,3,4,2020,0.66,0.125,0.199,0.161,0.192,"no","yes","yes","no",3600,828
"2717","lodz",39,2,1,2022,1.75,0.313,0.54,0.266,0.265,"no","yes","yes","no",2200,506
"2718","lodz",53,2,3,2007,2.27,0.213,0.496,0.201,0.29,"yes","yes","yes","no",2200,506
"2719","lodz",52.01,2,3,2017,3.98,0.705,1.557,1.252,0.591,"yes","yes","no","no",2800,644
"2720","lodz",54.1,3,5,2018,2.07,0.42,1.086,0.321,0.164,"yes","yes","yes","no",2500,575
"2721","lodz",49.19,2,4,2020,0.66,0.125,0.199,0.161,0.192,"no","yes","yes","no",3200,736
"2722","lodz",60,2,1,1950,1.51,0.387,0.267,0.291,0.032,"no","yes","no","no",1990,457.7
"2723","lodz",56,2,4,2012,6.28,1.043,1.375,0.82,0.658,"yes","yes","yes","yes",2400,552
"2724","lodz",41.66,2,2,2021,4.15,0.738,1.031,0.757,0.572,"yes","yes","yes","no",2000,460
"2725","lodz",53.35,2,1,2022,3.79,0.23,0.497,0.088,0.535,"yes","yes","yes","no",2900,667
"2726","lodz",28,1,5,1960,1.01,0.188,0.677,0.129,0.012,"yes","yes","yes","yes",1400,322
"2727","lodz",72,3,2,2021,1.95,0.133,1.016,0.178,0.145,"yes","yes","yes","no",3300,759
"2728","lodz",37.2,2,4,2022,1.41,0.138,0.817,0.481,0.115,"yes","yes","yes","no",2300,529
"2729","lodz",52.28,2,2,2012,3.56,0.155,0.393,0.572,0.408,"no","yes","yes","no",2000,460
"2730","lodz",36.33,2,5,2022,0.33,0.331,0.434,0.279,0.051,"no","no","yes","yes",2000,460
"2731","lodz",61.5,3,4,2024,1.63,0.5,0.333,0.351,0.087,"no","no","no","no",2818,648.14
"2732","lodz",56.7,2,2,2024,1.63,0.5,0.333,0.351,0.087,"no","no","no","no",2471,568.33
"2733","lodz",40,2,4,2024,1.63,0.5,0.333,0.351,0.087,"no","no","no","no",1956,449.88
"2734","lodz",36,2,3,1964,0.21,0.413,0.732,0.253,0.229,"yes","no","no","yes",1200,276
"2735","lodz",85,3,1,2022,6.38,0.631,2.333,0.262,0.202,"no","yes","no","no",4000,920
"2736","lodz",52,2,1,2008,3.32,0.357,0.574,0.368,0.09,"no","no","no","no",2200,506
"2737","lodz",37,2,3,1980,3.14,0.284,1.469,0.744,0.492,"no","no","yes","no",1700,391
"2738","lodz",34.03,2,2,2023,4.35,0.398,1.731,0.8,0.866,"yes","yes","no","no",2100,483
"2739","lodz",46,2,1,1981,4.49,0.34,0.42,0.187,0.122,"yes","yes","no","no",1400,322
"2740","lodz",77,3,2,2011,5.21,1.245,1.854,1.288,0.915,"yes","yes","yes","no",3400,782
